fm;fx;mess_datum;nm;pm;qn_3;qn_4;rsk;rskf;sdk;shk_tag;station;stations_id;tgk;tmk;tnk;txk;upm;vpm
;;1951-01-22;;1016.2;;5;;;;;395;395;-9.6;-1.3;-6.5;0.0;81.0;4.4
;;1951-01-23;;1013.5;;5;;;;;395;395;-0.8;1.3;0.0;2.2;100.0;6.8
;;1951-01-24;;1020.3;;5;;;;;395;395;-0.2;-2.0;-3.6;1.0;93.0;5.2
;;1951-01-25;;1014.7;;5;;;;;395;395;-9.2;-5.8;-8.4;-2.7;60.0;2.4
;;1951-01-26;;1008.0;;5;;;;;395;395;-7.5;-5.8;-7.7;-4.8;89.0;3.5
;;1951-01-27;;1002.6;;5;;;;;395;395;-5.0;0.5;-4.8;3.4;87.0;5.5
;;1951-01-28;;1003.1;;5;;;;;395;395;-3.4;-2.2;-3.3;0.5;83.0;4.3
;;1951-01-29;;1012.0;;5;;;;;395;395;-2.2;0.7;-1.9;3.2;84.0;5.5
;;1951-01-30;;1015.1;;5;;;;;395;395;-6.2;-3.9;-5.8;0.0;76.0;3.5
;;1951-01-31;;1013.1;;5;;;;;395;395;-9.1;-4.4;-7.8;-1.7;76.0;3.3
;;1951-02-01;;1017.8;;5;;;;;395;395;-5.1;-2.0;-4.1;-0.6;78.0;4.1
;;1951-02-02;;1020.0;;5;;;;;395;395;-5.1;-4.2;-6.0;-1.7;82.0;3.9
;;1951-02-03;;1008.8;;5;;;;;395;395;-11.9;-3.2;-10.5;-1.0;72.0;3.3
;;1951-02-04;;994.6;;5;;;;;395;395;-4.7;0.0;-2.8;2.1;74.0;4.5
;;1951-02-05;;986.3;;5;;;;;395;395;-5.1;1.3;-2.9;4.3;78.0;5.2
;;1951-02-06;;994.7;;5;;;;;395;395;-3.2;1.4;-0.6;6.7;88.0;6.1
;;1951-02-07;;1003.4;;5;;;;;395;395;-3.7;3.4;-0.6;8.4;86.0;6.7
;;1951-02-08;;1005.1;;5;;;;;395;395;-1.8;4.0;0.7;8.0;84.0;6.8
;;1951-02-09;;1005.0;;5;;;;;395;395;0.5;5.0;2.4;12.0;75.0;6.8
;;1951-02-10;;1007.0;;5;;;;;395;395;-2.6;4.2;1.6;8.4;85.0;7.1
;;1951-02-11;;1009.6;;5;;;;;395;395;-1.3;3.5;1.6;8.6;82.0;6.7
;;1951-02-12;;1008.2;;5;;;;;395;395;-3.1;2.1;-0.5;4.0;95.0;6.8
;;1951-02-13;;1006.2;;5;;;;;395;395;0.1;1.5;0.6;2.7;97.0;6.5
;;1951-02-14;;1001.9;;5;;;;;395;395;0.3;0.6;0.2;1.5;99.0;6.4
;;1951-02-15;;1009.5;;5;;;;;395;395;-1.7;1.2;-0.3;2.6;95.0;6.4
;;1951-02-16;;1012.7;;5;;;;;395;395;-0.2;0.3;0.0;1.3;96.0;6.1
;;1951-02-17;;1004.3;;5;;;;;395;395;-0.2;4.3;0.2;8.2;81.0;6.7
;;1951-02-18;;999.4;;5;;;;;395;395;1.7;3.3;1.6;6.1;79.0;6.1
;;1951-02-19;;995.0;;5;;;;;395;395;-1.1;4.3;1.2;8.5;77.0;6.3
;;1951-02-20;;998.0;;5;;;;;395;395;0.0;2.8;1.2;7.3;86.0;6.5
;;1951-02-21;;986.7;;5;;;;;395;395;-0.1;5.0;1.9;8.2;74.0;6.5
;;1951-02-22;;995.6;;5;;;;;395;395;-1.8;2.0;0.3;6.9;81.0;5.9
;;1951-02-23;;1002.0;;5;;;;;395;395;-3.1;2.4;-0.3;5.9;91.0;6.8
;;1951-02-24;;1006.0;;5;;;;;395;395;-0.4;3.6;0.4;7.7;78.0;6.1
;;1951-02-25;;1005.1;;5;;;;;395;395;-2.0;2.8;0.2;8.3;80.0;6.1
;;1951-02-26;;1006.6;;5;;;;;395;395;-1.4;-0.4;-1.8;2.1;89.0;5.5
;;1951-02-27;;1009.2;;5;;;;;395;395;-6.2;0.0;-2.8;3.4;88.0;5.3
;;1951-02-28;;1017.2;;5;;;;;395;395;-2.3;-0.3;-0.8;0.2;73.0;4.4
;;1951-03-01;;1018.2;;5;;;;;395;395;-1.7;-2.6;-5.5;0.2;92.0;4.9
;;1951-03-02;;1021.2;;5;;;;;395;395;-12.8;-0.4;-5.5;2.0;82.0;4.8
;;1951-03-03;;1025.6;;5;;;;;395;395;-6.8;-3.4;-5.7;0.9;71.0;3.3
;;1951-03-04;;1020.8;;5;;;;;395;395;-10.3;-2.6;-8.3;2.2;70.0;3.3
;;1951-03-05;;1013.5;;5;;;;;395;395;-9.2;-3.3;-7.8;-0.6;77.0;3.6
;;1951-03-06;;1009.8;;5;;;;;395;395;2.4;-2.7;-3.8;-0.5;83.0;4.3
;;1951-03-07;;1007.5;;5;;;;;395;395;-9.1;-0.8;-6.9;4.0;77.0;4.4
;;1951-03-08;;1002.6;;5;;;;;395;395;-4.7;-1.5;-3.4;1.8;73.0;4.1
;;1951-03-09;;999.8;;5;;;;;395;395;-2.6;-2.0;-2.6;-1.0;76.0;4.0
;;1951-03-10;;1002.0;;5;;;;;395;395;-3.7;-2.6;-3.7;-0.7;76.0;3.9
;;1951-03-11;;998.2;;5;;;;;395;395;-3.6;-0.2;-3.6;4.5;74.0;4.5
;;1951-03-12;;994.7;;5;;;;;395;395;-2.3;3.9;-0.8;9.6;82.0;6.7
;;1951-03-13;;997.6;;5;;;;;395;395;-3.4;6.7;-0.2;12.9;72.0;6.8
;;1951-03-14;;993.8;;5;;;;;395;395;2.5;7.2;3.6;11.7;74.0;7.5
;;1951-03-15;;999.0;;5;;;;;395;395;2.1;6.4;4.2;9.1;81.0;7.9
;;1951-03-16;;1010.4;;5;;;;;395;395;0.9;3.9;1.4;9.2;73.0;6.0
;;1951-03-17;;998.4;;5;;;;;395;395;-1.0;6.6;2.2;8.6;92.0;8.7
;;1951-03-18;;992.7;;5;;;;;395;395;5.1;9.4;8.0;16.0;81.0;10.1
;;1951-03-19;;992.8;;5;;;;;395;395;1.9;4.8;2.3;11.0;86.0;7.9
;;1951-03-20;;1004.4;;5;;;;;395;395;-2.8;0.2;-1.5;5.5;87.0;5.5
;;1951-03-21;;1018.3;;5;;;;;395;395;-3.3;1.5;-2.3;5.5;61.0;4.0
;;1951-03-22;;1012.4;;5;;;;;395;395;-5.9;2.8;-2.9;7.1;78.0;5.6
;;1951-03-23;;993.1;;5;;;;;395;395;2.0;8.2;2.8;9.1;90.0;9.6
;;1951-03-24;;993.2;;5;;;;;395;395;2.3;3.6;2.3;9.4;80.0;6.4
;;1951-03-25;;1003.4;;5;;;;;395;395;-3.3;0.6;-0.4;5.2;84.0;5.5
;;1951-03-26;;1002.4;;5;;;;;395;395;-3.8;2.0;-2.4;6.5;80.0;5.6
;;1951-03-27;;992.4;;5;;;;;395;395;-2.5;4.3;-0.1;8.9;81.0;6.9
;;1951-03-28;;997.8;;5;;;;;395;395;-0.6;1.8;-0.4;6.0;75.0;5.2
;;1951-03-29;;1002.3;;5;;;;;395;395;-2.3;1.0;-1.9;6.0;81.0;5.3
;;1951-03-30;;1002.3;;5;;;;;395;395;-5.8;4.4;-3.1;10.0;67.0;5.3
;;1951-03-31;;1004.7;;5;;;;;395;395;-2.5;5.2;0.0;9.2;82.0;7.1
;;1951-04-01;;1006.7;;5;;;;;395;395;-3.0;6.2;-0.1;11.9;76.0;6.9
;;1951-04-02;;1005.4;;5;;;;;395;395;2.0;7.5;4.0;14.2;71.0;7.3
;;1951-04-03;;1013.6;;5;;;;;395;395;-0.4;5.2;2.3;10.9;77.0;6.8
;;1951-04-04;;1015.0;;5;;;;;395;395;-2.8;7.3;0.0;13.5;66.0;6.5
;;1951-04-05;;1011.8;;5;;;;;395;395;3.7;8.0;5.2;13.4;67.0;7.2
;;1951-04-06;;1010.6;;5;;;;;395;395;0.1;8.0;2.8;12.2;68.0;7.1
;;1951-04-07;;999.6;;5;;;;;395;395;3.7;13.3;5.9;19.9;61.0;8.9
;;1951-04-08;;1000.8;;5;;;;;395;395;5.6;9.0;6.6;13.9;61.0;7.1
;;1951-04-09;;999.1;;5;;;;;395;395;-1.8;8.8;1.6;14.5;63.0;6.8
;;1951-04-10;;995.5;;5;;;;;395;395;4.1;6.8;6.1;10.2;75.0;7.5
;;1951-04-11;;1006.6;;5;;;;;395;395;3.7;5.3;4.7;7.8;80.0;7.1
;;1951-04-12;;1013.5;;5;;;;;395;395;-3.8;5.0;-1.3;10.5;74.0;6.4
;;1951-04-13;;1005.8;;5;;;;;395;395;-1.4;9.8;1.6;16.0;55.0;6.5
;;1951-04-14;;1008.4;;5;;;;;395;395;-3.1;5.0;0.0;10.7;74.0;6.5
;;1951-04-15;;1019.4;;5;;;;;395;395;-4.0;4.0;-2.7;8.8;80.0;6.3
;;1951-04-16;;1012.3;;5;;;;;395;395;-1.3;9.8;1.4;16.5;49.0;5.6
;;1951-04-17;;1011.0;;5;;;;;395;395;4.0;6.6;4.8;10.8;60.0;5.9
;;1951-04-18;;1015.1;;5;;;;;395;395;-3.8;7.9;-1.0;13.6;58.0;5.7
;;1951-04-19;;1011.0;;5;;;;;395;395;0.6;7.6;4.6;13.4;67.0;7.3
;;1951-04-20;;1018.2;;5;;;;;395;395;-6.3;7.4;-2.6;12.7;47.0;4.4
;;1951-04-21;;1012.4;;5;;;;;395;395;-2.8;4.0;1.3;9.0;77.0;6.4
;;1951-04-22;;1021.4;;5;;;;;395;395;-7.3;5.6;-2.8;13.0;53.0;4.4
;;1951-04-23;;1023.1;;5;;;;;395;395;-5.4;8.2;-1.3;16.1;47.0;4.8
;;1951-04-24;;1023.1;;5;;;;;395;395;-4.0;11.2;0.4;19.4;37.0;4.7
;;1951-04-25;;1016.3;;5;;;;;395;395;-2.3;16.1;2.3;25.4;46.0;8.0
;;1951-04-26;;1004.3;;5;;;;;395;395;4.1;19.1;8.8;26.8;44.0;9.2
;;1951-04-27;;1002.2;;5;;;;;395;395;4.8;14.0;8.6;19.5;68.0;10.9
;;1951-04-28;;1005.0;;5;;;;;395;395;6.8;8.7;6.8;12.6;88.0;9.7
;;1951-04-29;;1011.9;;5;;;;;395;395;5.4;6.2;5.6;9.4;90.0;8.5
;;1951-04-30;;1014.3;;5;;;;;395;395;5.4;6.8;5.6;9.0;91.0;9.2
;;1951-05-01;;1018.0;;5;;;;;395;395;0.0;10.2;2.4;15.7;70.0;8.1
;;1951-05-02;;1013.8;;5;;;;;395;395;5.8;11.8;7.6;16.5;71.0;9.7
;;1951-05-03;;1010.7;;5;;;;;395;395;9.0;13.6;10.1;17.0;67.0;10.4
;;1951-05-04;;1006.0;;5;;;;;395;395;8.8;14.2;9.5;18.3;56.0;8.8
;;1951-05-05;;1004.2;;5;;;;;395;395;10.3;12.8;10.8;18.1;83.0;12.4
;;1951-05-06;;1007.0;;5;;;;;395;395;8.0;10.2;8.6;12.0;83.0;10.4
;;1951-05-07;;1003.9;;5;;;;;395;395;5.5;14.1;7.5;20.2;63.0;10.1
;;1951-05-08;;1000.8;;5;;;;;395;395;7.2;13.2;10.6;18.0;78.0;12.0
;;1951-05-09;;1003.8;;5;;;;;395;395;11.1;13.2;12.0;16.0;87.0;13.3
;;1951-05-10;;1005.1;;5;;;;;395;395;8.3;9.6;8.4;13.2;73.0;8.9
;;1951-05-11;;1009.8;;5;;;;;395;395;3.2;8.3;4.6;13.0;66.0;7.3
;;1951-05-12;;1012.8;;5;;;;;395;395;-3.5;10.2;-0.6;17.6;59.0;7.3
;;1951-05-13;;1005.5;;5;;;;;395;395;-0.5;12.8;2.6;18.3;60.0;8.7
;;1951-05-14;;1006.0;;5;;;;;395;395;6.5;9.8;7.7;12.7;79.0;9.6
;;1951-05-15;;1007.6;;5;;;;;395;395;0.2;8.8;4.3;11.5;72.0;8.3
;;1951-05-16;;1006.3;;5;;;;;395;395;6.1;8.5;7.0;12.2;77.0;8.7
;;1951-05-17;;1012.4;;5;;;;;395;395;3.9;12.0;7.0;15.5;76.0;10.8
;;1951-05-18;;1013.5;;5;;;;;395;395;8.0;14.4;9.3;20.7;63.0;10.3
;;1951-05-19;;1009.6;;5;;;;;395;395;8.7;13.4;10.6;20.6;84.0;13.2
;;1951-05-20;;1005.0;;5;;;;;395;395;8.7;16.6;11.6;24.0;69.0;12.9
;;1951-05-21;;1004.6;;5;;;;;395;395;3.2;16.2;6.5;23.4;74.0;13.5
;;1951-05-22;;1008.6;;5;;;;;395;395;10.6;14.4;11.0;19.5;80.0;12.8
;;1951-05-23;;1011.9;;5;;;;;395;395;8.4;13.6;11.0;20.2;75.0;11.6
;;1951-05-24;;1015.0;;5;;;;;395;395;4.2;12.6;7.1;18.4;80.0;11.7
;;1951-05-25;;1015.1;;5;;;;;395;395;4.8;13.4;8.3;18.6;67.0;9.9
;;1951-05-26;;1008.4;;5;;;;;395;395;6.8;12.0;7.6;15.2;58.0;8.0
;;1951-05-27;;999.4;;5;;;;;395;395;8.3;16.0;9.3;22.0;72.0;12.9
;;1951-05-28;;1000.0;;5;;;;;395;395;10.7;12.8;12.0;16.7;78.0;11.9
;;1951-05-29;;1010.0;;5;;;;;395;395;8.2;8.4;7.7;12.0;82.0;9.1
;;1951-05-30;;1017.9;;5;;;;;395;395;0.0;10.4;4.0;14.9;59.0;7.3
;;1951-05-31;;1018.8;;5;;;;;395;395;-0.9;13.5;2.5;18.9;48.0;7.6
;;1951-06-01;;1014.0;;5;;;;;395;395;1.4;15.6;5.4;22.0;49.0;8.8
;;1951-06-02;;1007.9;;5;;;;;395;395;2.5;17.4;6.6;24.7;49.0;9.5
;;1951-06-03;;1007.0;;5;;;;;395;395;7.8;17.4;10.4;20.9;69.0;13.6
;;1951-06-04;;1006.6;;5;;;;;395;395;9.5;17.8;13.0;25.4;75.0;15.5
;;1951-06-05;;1005.1;;5;;;;;395;395;10.0;17.2;11.9;22.6;83.0;16.5
;;1951-06-06;;1003.8;;5;;;;;395;395;8.8;18.9;10.7;25.0;65.0;14.3
;;1951-06-07;;1006.7;;5;;;;;395;395;8.5;14.1;10.2;19.8;77.0;12.4
;;1951-06-08;;1007.5;;5;;;;;395;395;8.5;13.3;9.8;19.3;55.0;8.3
;;1951-06-09;;1005.9;;5;;;;;395;395;4.8;12.7;6.8;19.0;59.0;8.7
;;1951-06-10;;1006.4;;5;;;;;395;395;1.8;12.5;4.7;18.0;81.0;11.9
;;1951-06-11;;1014.4;;5;;;;;395;395;5.3;13.8;8.0;19.2;78.0;12.5
;;1951-06-12;;1015.5;;5;;;;;395;395;4.3;19.0;6.6;24.5;62.0;12.9
;;1951-06-13;;1015.0;;5;;;;;395;395;14.2;16.2;14.6;19.6;81.0;15.1
;;1951-06-14;;1016.6;;5;;;;;395;395;8.4;19.7;10.4;25.0;74.0;16.8
;;1951-06-15;;1013.5;;5;;;;;395;395;10.6;21.6;12.8;29.8;72.0;19.1
;;1951-06-16;;1016.4;;5;;;;;395;395;13.9;19.1;15.1;23.4;82.0;18.4
;;1951-06-17;;1012.6;;5;;;;;395;395;13.0;20.8;14.0;27.4;73.0;18.0
;;1951-06-18;;1009.9;;5;;;;;395;395;12.5;19.8;14.4;26.5;71.0;16.4
;;1951-06-19;;1014.6;;5;;;;;395;395;12.5;15.1;13.2;20.3;76.0;13.1
;;1951-06-20;;1019.5;;5;;;;;395;395;7.5;15.6;8.8;21.5;71.0;12.8
;;1951-06-21;;1020.4;;5;;;;;395;395;6.4;18.5;8.7;23.3;54.0;11.5
;;1951-06-22;;1012.2;;5;;;;;395;395;10.5;21.5;12.3;26.0;57.0;14.4
;;1951-06-23;;1002.8;;5;;;;;395;395;16.1;22.4;17.6;26.4;72.0;19.7
;;1951-06-24;;1002.0;;5;;;;;395;395;16.1;18.9;17.2;24.1;74.0;16.1
;;1951-06-25;;1004.6;;5;;;;;395;395;10.5;14.6;12.8;17.7;90.0;15.2
;;1951-06-26;;1007.9;;5;;;;;395;395;12.0;16.0;12.2;22.5;80.0;14.9
;;1951-06-27;;1009.9;;5;;;;;395;395;7.8;13.3;9.0;18.0;80.0;12.5
;;1951-06-28;;1011.0;;5;;;;;395;395;10.0;14.0;11.4;19.8;81.0;13.3
;;1951-06-29;;1014.4;;5;;;;;395;395;10.5;13.2;11.6;16.3;76.0;11.6
;;1951-06-30;;1019.4;;5;;;;;395;395;9.9;13.9;11.3;19.5;71.0;11.3
;;1951-07-01;;1020.0;;5;;;;;395;395;4.9;16.5;6.8;23.8;65.0;12.4
;;1951-07-02;;1017.0;;5;;;;;395;395;6.5;18.0;8.3;23.6;71.0;14.7
;;1951-07-03;;1010.2;;5;;;;;395;395;11.0;18.0;13.1;21.4;79.0;16.5
;;1951-07-04;;1004.7;;5;;;;;395;395;12.0;14.7;13.4;18.9;87.0;14.8
;;1951-07-05;;1009.6;;5;;;;;395;395;8.5;12.9;9.6;17.5;66.0;9.9
;;1951-07-06;;1012.6;;5;;;;;395;395;4.0;15.0;6.0;18.5;68.0;11.5
;;1951-07-07;;1011.8;;5;;;;;395;395;14.0;18.9;14.5;25.8;76.0;16.8
;;1951-07-08;;1007.0;;5;;;;;395;395;10.4;22.1;12.0;27.7;71.0;18.1
;;1951-07-09;;1004.2;;5;;;;;395;395;15.7;20.2;17.0;25.6;75.0;17.7
;;1951-07-10;;1010.6;;5;;;;;395;395;10.4;21.4;12.5;26.9;69.0;17.2
;;1951-07-11;;1007.8;;5;;;;;395;395;12.3;24.9;14.6;32.0;60.0;18.5
;;1951-07-12;;1012.3;;5;;;;;395;395;16.9;20.8;18.2;27.0;73.0;18.1
;;1951-07-13;;1012.0;;5;;;;;395;395;12.8;21.4;15.2;27.9;72.0;18.4
;;1951-07-14;;1013.6;;5;;;;;395;395;14.4;20.2;16.3;24.4;79.0;18.9
;;1951-07-15;;1009.9;;5;;;;;395;395;14.5;20.0;15.6;24.0;87.0;20.5
;;1951-07-16;;1014.7;;5;;;;;395;395;14.3;16.0;14.8;19.4;77.0;14.0
;;1951-07-17;;1016.8;;5;;;;;395;395;5.4;17.2;8.8;23.4;75.0;14.8
;;1951-07-18;;1012.3;;5;;;;;395;395;8.8;17.8;11.0;24.5;72.0;14.9
;;1951-07-19;;1014.2;;5;;;;;395;395;9.1;14.5;10.7;19.0;68.0;11.3
;;1951-07-20;;1009.5;;5;;;;;395;395;10.2;16.6;12.4;22.6;66.0;12.3
;;1951-07-21;;1014.8;;5;;;;;395;395;10.0;15.6;11.5;21.9;63.0;11.5
;;1951-07-22;;1012.7;;5;;;;;395;395;6.0;15.1;9.0;21.7;73.0;12.5
;;1951-07-23;;1005.1;;5;;;;;395;395;6.5;19.1;10.0;24.9;72.0;15.7
;;1951-07-24;;1005.9;;5;;;;;395;395;12.7;18.1;14.4;24.8;83.0;17.5
;;1951-07-25;;1011.4;;5;;;;;395;395;11.6;17.2;14.6;21.5;78.0;15.6
;;1951-07-26;;1015.8;;5;;;;;395;395;12.9;17.2;13.6;23.8;74.0;14.5
;;1951-07-27;;1019.0;;5;;;;;395;395;5.7;17.7;8.3;24.6;69.0;14.1
;;1951-07-28;;1018.0;;5;;;;;395;395;6.8;19.2;9.4;27.0;72.0;15.6
;;1951-07-29;;1015.4;;5;;;;;395;395;11.6;20.6;13.4;26.3;61.0;14.8
;;1951-07-30;;1016.0;;5;;;;;395;395;6.6;17.8;9.8;24.8;65.0;13.5
;;1951-07-31;;1015.0;;5;;;;;395;395;7.0;20.4;11.8;27.9;54.0;12.7
;;1951-08-01;;1011.2;;5;;;;;395;395;12.6;23.6;16.1;30.5;57.0;16.5
;;1951-08-02;;1012.2;;5;;;;;395;395;16.5;21.9;18.3;28.9;79.0;20.8
;;1951-08-03;;1015.2;;5;;;;;395;395;15.4;20.8;17.5;26.0;81.0;20.1
;;1951-08-04;;1007.9;;5;;;;;395;395;12.9;19.6;16.0;25.5;94.0;21.6
;;1951-08-05;;1006.7;;5;;;;;395;395;15.0;20.2;17.0;25.2;83.0;19.9
;;1951-08-06;;1008.3;;5;;;;;395;395;11.0;20.8;13.5;27.4;63.0;15.1
;;1951-08-07;;1006.0;;5;;;;;395;395;11.0;21.2;14.5;28.2;67.0;17.1
;;1951-08-08;;997.8;;5;;;;;395;395;11.6;20.2;14.5;26.0;79.0;19.5
;;1951-08-09;;996.6;;5;;;;;395;395;10.5;17.2;14.0;22.3;84.0;16.7
;;1951-08-10;;1003.4;;5;;;;;395;395;13.6;17.5;14.6;22.2;71.0;14.5
;;1951-08-11;;1007.0;;5;;;;;395;395;6.1;15.2;8.6;21.5;80.0;13.9
;;1951-08-12;;1003.5;;5;;;;;395;395;6.6;20.4;10.0;26.8;59.0;13.5
;;1951-08-13;;1007.6;;5;;;;;395;395;11.1;16.4;14.3;23.5;63.0;11.9
;;1951-08-14;;1010.8;;5;;;;;395;395;6.4;13.8;8.9;19.7;84.0;13.3
;;1951-08-15;;1013.8;;5;;;;;395;395;6.5;16.0;9.5;22.0;80.0;14.4
;;1951-08-16;;1014.0;;5;;;;;395;395;10.4;15.1;12.4;22.1;77.0;13.7
;;1951-08-17;;1016.0;;5;;;;;395;395;3.4;13.6;6.5;21.3;74.0;11.5
;;1951-08-18;;1014.8;;5;;;;;395;395;5.3;16.5;7.7;22.1;73.0;13.6
;;1951-08-19;;1011.0;;5;;;;;395;395;7.7;19.7;10.3;26.0;53.0;11.3
;;1951-08-20;;1010.3;;5;;;;;395;395;12.5;20.6;14.7;28.5;60.0;14.4
;;1951-08-21;;1014.6;;5;;;;;395;395;14.5;20.2;15.7;27.2;72.0;16.9
;;1951-08-22;;1015.4;;5;;;;;395;395;12.7;16.8;14.0;21.5;82.0;15.7
;;1951-08-23;;1014.6;;5;;;;;395;395;12.2;15.0;12.7;20.0;82.0;14.4
;;1951-08-24;;1013.8;;5;;;;;395;395;4.8;16.8;6.8;25.2;75.0;14.1
;;1951-08-25;;1008.3;;5;;;;;395;395;6.8;19.0;9.1;26.1;74.0;15.7
;;1951-08-26;;1004.4;;5;;;;;395;395;9.5;20.6;12.3;28.5;75.0;17.7
;;1951-08-27;;1004.0;;5;;;;;395;395;14.9;20.2;16.6;26.7;62.0;14.3
;;1951-08-28;;1009.0;;5;;;;;395;395;6.6;18.4;10.2;22.4;70.0;14.5
;;1951-08-29;;1010.6;;5;;;;;395;395;10.0;22.0;13.3;32.8;61.0;15.6
;;1951-08-30;;1007.4;;5;;;;;395;395;11.0;24.4;13.7;32.5;60.0;17.6
;;1951-08-31;;1006.0;;5;;;;;395;395;11.9;20.8;15.4;25.5;66.0;16.1
;;1951-09-01;;1008.2;;5;;;;;395;395;13.1;14.7;12.6;19.8;82.0;14.0
;;1951-09-02;;1006.6;;5;;;;;395;395;6.5;14.4;8.8;22.6;78.0;13.1
;;1951-09-03;;1006.7;;5;;;;;395;395;7.3;16.1;9.3;19.0;89.0;16.1
;;1951-09-04;;1019.9;;5;;;;;395;395;12.5;16.3;13.0;22.3;79.0;14.4
;;1951-09-05;;1020.3;;5;;;;;395;395;11.6;18.6;13.7;26.1;72.0;15.3
;;1951-09-06;;1014.6;;5;;;;;395;395;11.3;21.4;13.5;30.1;76.0;19.1
;;1951-09-07;;1011.6;;5;;;;;395;395;12.5;20.6;14.6;28.3;83.0;20.1
;;1951-09-08;;1012.3;;5;;;;;395;395;16.0;19.1;17.9;23.5;82.0;18.5
;;1951-09-09;;1013.6;;5;;;;;395;395;10.9;16.4;12.7;22.9;69.0;12.7
;;1951-09-10;;1016.4;;5;;;;;395;395;9.0;16.4;10.7;23.0;59.0;10.8
;;1951-09-11;;1014.4;;5;;;;;395;395;5.7;16.3;8.8;25.0;65.0;11.7
;;1951-09-12;;1011.6;;5;;;;;395;395;10.3;19.6;11.7;28.1;80.0;18.4
;;1951-09-13;;1007.8;;5;;;;;395;395;12.6;23.4;14.7;32.1;65.0;17.9
;;1951-09-14;;1010.0;;5;;;;;395;395;13.2;14.8;13.2;23.5;93.0;16.1
;;1951-09-15;;1014.4;;5;;;;;395;395;7.8;14.2;9.0;20.6;81.0;12.8
;;1951-09-16;;1012.6;;5;;;;;395;395;6.7;13.8;10.7;20.0;86.0;14.4
;;1951-09-17;;1012.7;;5;;;;;395;395;6.5;11.8;9.4;17.5;81.0;11.7
;;1951-09-18;;1010.0;;5;;;;;395;395;5.1;11.6;7.4;15.5;82.0;11.1
;;1951-09-19;;1007.0;;5;;;;;395;395;8.5;10.2;8.1;14.9;80.0;10.4
;;1951-09-20;;1015.9;;5;;;;;395;395;5.7;9.3;7.2;14.9;77.0;9.2
;;1951-09-21;;1019.9;;5;;;;;395;395;3.2;7.4;4.6;14.9;83.0;8.9
;;1951-09-22;;1017.9;;5;;;;;395;395;1.2;9.4;3.5;16.0;84.0;10.3
;;1951-09-23;;1011.2;;5;;;;;395;395;1.8;12.2;4.1;18.3;74.0;10.0
;;1951-09-24;;1009.0;;5;;;;;395;395;6.0;11.1;8.5;17.5;86.0;11.9
;;1951-09-25;;1012.3;;5;;;;;395;395;2.4;12.1;5.5;20.1;76.0;10.4
;;1951-09-26;;1006.6;;5;;;;;395;395;3.8;14.2;7.0;21.3;86.0;13.7
;;1951-09-27;;1011.6;;5;;;;;395;395;11.3;13.3;10.4;20.0;83.0;13.2
;;1951-09-28;;1012.2;;5;;;;;395;395;3.3;12.5;5.7;20.2;82.0;11.7
;;1951-09-29;;1016.3;;5;;;;;395;395;7.1;13.5;9.8;17.0;93.0;14.5
;;1951-09-30;;1018.2;;5;;;;;395;395;8.0;14.6;10.4;18.4;81.0;13.3
;;1951-10-01;;1018.8;;5;;;;;395;395;8.0;13.2;9.5;17.0;77.0;11.6
;;1951-10-02;;1022.2;;5;;;;;395;395;4.9;10.8;7.0;17.4;69.0;8.9
;;1951-10-03;;1024.6;;5;;;;;395;395;1.2;9.3;4.7;17.6;81.0;9.3
;;1951-10-04;;1020.3;;5;;;;;395;395;0.5;10.3;2.3;18.4;79.0;9.7
;;1951-10-05;;1016.6;;5;;;;;395;395;0.0;9.6;3.2;16.7;79.0;9.3
;;1951-10-06;;1021.2;;5;;;;;395;395;3.4;7.2;5.1;11.4;67.0;7.3
;;1951-10-07;;1024.4;;5;;;;;395;395;-3.0;6.1;-0.3;12.1;73.0;6.5
;;1951-10-08;;1026.8;;5;;;;;395;395;-3.5;4.9;0.1;12.9;69.0;6.0
;;1951-10-09;;1027.5;;5;;;;;395;395;-5.6;4.3;-2.7;14.5;77.0;6.1
;;1951-10-10;;1024.2;;5;;;;;395;395;-5.6;3.5;-2.7;14.5;78.0;6.0
;;1951-10-11;;1021.5;;5;;;;;395;395;-5.0;5.2;-2.8;15.2;77.0;6.5
;;1951-10-12;;1020.7;;5;;;;;395;395;-4.1;8.4;-0.5;16.3;67.0;7.1
;;1951-10-13;;1022.0;;5;;;;;395;395;-0.2;8.2;3.0;14.3;73.0;7.7
;;1951-10-14;;1023.1;;5;;;;;395;395;1.3;9.7;3.2;16.8;66.0;7.6
;;1951-10-15;;1027.4;;5;;;;;395;395;-1.5;7.1;2.1;14.3;72.0;7.2
;;1951-10-16;;1028.7;;5;;;;;395;395;-2.8;6.2;0.7;14.3;74.0;6.9
;;1951-10-17;;1020.2;;5;;;;;395;395;-2.4;4.9;0.7;16.0;76.0;6.5
;;1951-10-18;;1015.6;;5;;;;;395;395;-4.1;3.2;-3.4;15.2;78.0;6.0
;;1951-10-19;;1009.8;;5;;;;;395;395;-5.1;4.8;-2.0;14.6;82.0;7.2
;;1951-10-20;;1009.9;;5;;;;;395;395;-4.5;4.6;-1.9;11.4;87.0;7.5
;;1951-10-21;;1009.8;;5;;;;;395;395;2.0;8.6;2.1;17.0;86.0;9.6
;;1951-10-22;;1008.4;;5;;;;;395;395;0.0;11.2;2.9;14.8;82.0;10.7
;;1951-10-23;;1014.2;;5;;;;;395;395;5.6;8.2;7.7;11.4;84.0;9.1
